year,month,day,country,region,state,city,attack_type,weapon_type,target_type,number_of_kills,number_of_wounded,property_damaged,lof_score,is_outlier
2011,12,7,Afghanistan,South Asia,Badakhshan,Warduj district,Hostage Taking (Kidnapping),Firearms,Police,2.0,2.0,1,209845381.9501181,True
2011,12,7,Yemen,Middle East & North Africa,Abyan,Zinjibar,Armed Assault,Firearms,Military,10.0,4.0,1,215313587.07261476,True
2011,12,12,Pakistan,South Asia,Khyber Pakhtunkhwa,Karbogha,Hostage Taking (Kidnapping),Firearms,Police,5.0,0.0,0,426438140.40218735,True
2012,9,2,Turkey,Middle East & North Africa,Sirnak,Beytussebap district,Armed Assault,Explosives,Police,10.0,2.0,0,247719914.02144068,True
2012,9,2,Turkey,Middle East & North Africa,Sirnak,Beytussebap district,Armed Assault,Explosives,Police,10.0,2.0,0,247719914.02144068,True
2012,9,2,Turkey,Middle East & North Africa,Sirnak,Beytussebap district,Armed Assault,Explosives,Police,10.0,2.0,0,247719914.02144068,True
2012,9,6,Nigeria,Sub-Saharan Africa,Yobe,Damaturu,Facility/Infrastructure Attack,Incendiary,Educational Institution,2.0,0.0,1,556613821.1369431,True
2012,9,6,Nigeria,Sub-Saharan Africa,Yobe,Damaturu,Facility/Infrastructure Attack,Incendiary,Other,2.0,0.0,1,556613821.1369431,True
2012,9,6,Nigeria,Sub-Saharan Africa,Yobe,Damaturu,Facility/Infrastructure Attack,Incendiary,Government (General),2.0,0.0,1,556613821.1369431,True
2012,10,7,Russia,Eastern Europe,Dagestan,Buynaksk,Hostage Taking (Kidnapping),Firearms,Police,1.0,0.0,0,294187729.6257213,True
2012,10,19,Nigeria,Sub-Saharan Africa,Borno,Atagara,Facility/Infrastructure Attack,Firearms,Religious Figures/Institutions,2.0,2.0,1,305081377.75142205,True
2012,10,27,Philippines,Southeast Asia,Agusan del Sur,Bayugan,Hijacking,Firearms,Private Citizens & Property,0.0,0.0,1,1110900232.9050977,True
2012,11,26,Afghanistan,South Asia,Kunar,Watapur district,Hostage Taking (Kidnapping),Firearms,Government (General),5.0,0.0,0,426438140.40218735,True
2013,1,10,Afghanistan,South Asia,Badghis,Muqur district,Hostage Taking (Kidnapping),Firearms,Police,4.0,2.0,1,368508962.4925955,True
2013,1,15,Pakistan,South Asia,Khyber Pakhtunkhwa,Bara,Hostage Taking (Kidnapping),Explosives,Military,4.0,7.0,1,488015363.0828028,True
2013,2,7,Mexico,North America,Coahuila,Torreon,Hostage Taking (Kidnapping),Firearms,Journalists & Media,0.0,5.0,0,941013616.4399517,True
2013,2,21,Kenya,Sub-Saharan Africa,North Eastern,Liboi,Armed Assault,Firearms,Religious Figures/Institutions,7.0,2.0,1,211892653.99266267,True
2013,3,20,Guatemala,Central America & Caribbean,Jutiapa,Ciudad Pedro de Alvarado,Assassination,Firearms,Journalists & Media,1.0,2.0,0,243625370.17248568,True
2013,3,24,Mexico,North America,Oaxaca,Unknown,Assassination,Firearms,Government (General),2.0,0.0,1,431397146.5577391,True
2013,4,14,Philippines,Southeast Asia,Agusan del Sur,Unknown,Hostage Taking (Kidnapping),Firearms,Police,2.0,0.0,0,216158464.83002934,True
2013,5,3,Somalia,Sub-Saharan Africa,Lower Shebelle,Buuslaey,Hijacking,Unknown,Military,3.0,0.0,0,1631277134.905883,True
2013,5,9,Pakistan,South Asia,Punjab,Multan,Hostage Taking (Kidnapping),Firearms,Violent Political Party,2.0,4.0,0,248499568.03493303,True
2013,5,20,Philippines,Southeast Asia,North Cotabato,New Israel,Hijacking,Firearms,Private Citizens & Property,0.0,0.0,1,1110900232.9050977,True
2013,6,3,Somalia,Sub-Saharan Africa,Gedo,Fafahdun,Unknown,Unknown,Military,5.0,1.0,0,200120839.74681225,True
2013,6,5,Peru,South America,Ayacucho,Tutumbaru,Hostage Taking (Kidnapping),Firearms,Business,0.0,2.0,1,257956274.2049671,True
2013,6,6,Kazakhstan,Central Asia,Aqmola,Atbasar,Facility/Infrastructure Attack,Incendiary,Government (General),0.0,0.0,0,2654344654.489018,True
2013,6,6,Kazakhstan,Central Asia,Aqmola,Atbasar,Facility/Infrastructure Attack,Incendiary,Government (General),0.0,0.0,0,2654344654.489018,True
2013,6,15,Kazakhstan,Central Asia,Aqmola,Atbasar,Facility/Infrastructure Attack,Incendiary,Government (General),0.0,0.0,0,2654344654.489018,True
2013,6,16,Nigeria,Sub-Saharan Africa,Yobe,Damaturu,Unknown,Unknown,Military,2.0,3.0,0,285311315.6828107,True
2013,6,23,Iraq,Middle East & North Africa,Al Anbar,Unknown,Hostage Taking (Kidnapping),Firearms,Military,3.0,2.0,0,408430766.629903,True
2013,6,28,Philippines,Southeast Asia,Mountain Province,Tadian,Hostage Taking (Kidnapping),Firearms,Police,1.0,9.0,0,659044261.6903985,True
2013,8,27,Russia,Eastern Europe,Ingushetia,Nizhniye Achaluki,Assassination,Firearms,Government (General),2.0,0.0,1,300139704.6979133,True
2013,8,27,Afghanistan,South Asia,Badghis,Morghab district,Armed Assault,Firearms,Police,11.0,2.0,1,221105377.9109935,True
2013,9,2,Australia,Australasia & Oceania,Victoria,Melbourne,Facility/Infrastructure Attack,Incendiary,Business,0.0,0.0,1,666857083.374963,True
2013,9,9,Georgia,Central Asia,Abkhazia,Unknown,Assassination,Explosives,Government (Diplomatic),2.0,0.0,0,517324646.3951465,True
2013,9,26,India,South Asia,Jammu and Kashmir,Kathua,Hijacking,Firearms,Police,6.0,3.0,1,1155171333.0506806,True
2013,10,8,Russia,Eastern Europe,Kabardino-Balkaria,Unknown,Hostage Taking (Kidnapping),Firearms,Government (General),2.0,0.0,0,299855090.134044,True
2013,10,29,Mozambique,Sub-Saharan Africa,Sofala,Muxungue district,Facility/Infrastructure Attack,Unknown,Private Citizens & Property,1.0,4.0,1,669969766.1411211,True
2013,11,30,India,South Asia,Bihar,Jamalpur,Hostage Taking (Kidnapping),Firearms,Police,3.0,2.0,1,268704452.2550175,True
2014,1,11,Yemen,Middle East & North Africa,Hadramawt,Ghayl Bin Yamin,Hostage Taking (Kidnapping),Firearms,Military,2.0,1.0,1,194490841.78775868,True
2014,1,23,Yemen,Middle East & North Africa,Marib,Marib,Hijacking,Firearms,Military,1.0,0.0,1,627670748.4689914,True
2014,1,24,China,East Asia,Xinjiang,Aksu district,Bombing/Explosion,Explosives,Police,2.0,0.0,0,803850321.7502384,True
2014,2,5,Mexico,North America,Veracruz,Allende,Hostage Taking (Kidnapping),Firearms,Journalists & Media,1.0,0.0,0,637406746.3406882,True
2014,2,7,Ukraine,Eastern Europe,Kharkiv,Kharkiv,Hijacking,Fake Weapons,Airports & Aircraft,0.0,0.0,0,1994319222.6271462,True
2014,2,7,New Zealand,Australasia & Oceania,Wellington,Upper Hutt,Facility/Infrastructure Attack,Incendiary,Business,0.0,0.0,1,666857083.374963,True
2014,2,13,Iraq,Middle East & North Africa,Al Anbar,Ramadi,Unknown,Unknown,Police,4.0,3.0,0,405374986.1426166,True
2014,2,23,Nigeria,Sub-Saharan Africa,Borno,Mairari,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,2.0,0.0,1,556613821.1369431,True
2014,2,24,Australia,Australasia & Oceania,Queensland,Logan,Facility/Infrastructure Attack,Incendiary,Police,0.0,0.0,1,666857083.374963,True
2014,3,4,Chile,South America,Araucania,Unknown,Unarmed Assault,Other,Police,0.0,7.0,0,980272048.7838898,True
2014,3,18,Thailand,Southeast Asia,Bangkok,Bangkok,Unarmed Assault,Other,Private Citizens & Property,0.0,0.0,0,2211953878.907542,True
2014,3,28,India,South Asia,Jammu and Kashmir,Hiranagar,Hijacking,Firearms,Private Citizens & Property,2.0,3.0,1,637068223.6457415,True
2014,3,31,Afghanistan,South Asia,Uruzgan,Shahidi Hassas district,Unarmed Assault,Melee,Private Citizens & Property,1.0,1.0,1,559170210.8423938,True
2014,4,3,Somalia,Sub-Saharan Africa,Hiiraan,Bulobarde district,Hijacking,Firearms,Private Citizens & Property,2.0,0.0,0,1282430156.9382083,True
2014,4,13,Iraq,Middle East & North Africa,Saladin,Sulayman Beg,Hostage Taking (Kidnapping),Firearms,Terrorists/Non-State Militia,3.0,4.0,1,755443372.0837545,True
2014,4,13,United States,North America,Kansas,Overland Park,Armed Assault,Firearms,Religious Figures/Institutions,2.0,0.0,0,298931268.35557884,True
2014,4,14,Ukraine,Eastern Europe,Donetsk,Horlivka,Facility/Infrastructure Attack,Firearms,Police,0.0,3.0,1,422249853.05839956,True
2014,4,15,Nigeria,Sub-Saharan Africa,Bauchi,Soro,Hijacking,Firearms,Government (Diplomatic),1.0,0.0,1,805913496.9056593,True
2014,4,16,Ukraine,Eastern Europe,Donetsk,Mariupol,Facility/Infrastructure Attack,Firearms,Military,3.0,13.0,1,1719039225.3574347,True
2014,4,17,Russia,Eastern Europe,Dagestan,Khasavyurt,Assassination,Firearms,Government (General),2.0,0.0,1,300139704.6979133,True
2014,4,17,Ukraine,Eastern Europe,Donetsk,Horlivka,Hostage Taking (Kidnapping),Melee,Government (General),1.0,0.0,0,294187729.6257213,True
2014,5,2,Ukraine,Eastern Europe,Donetsk,Slovyansk,Unknown,Unknown,Military,2.0,0.0,0,402162159.2995287,True
2014,5,4,Lebanon,Middle East & North Africa,Beqaa,Arsal district,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,0.0,5.0,0,262050818.72373337,True
2014,5,5,Pakistan,South Asia,Khyber Pakhtunkhwa,Wazir Dhand,Hostage Taking (Kidnapping),Firearms,Military,2.0,2.0,1,209845381.9501181,True
2014,5,7,Ukraine,Eastern Europe,Donetsk,Shandryholove,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,1.0,0.0,0,294187729.6257213,True
2014,5,15,Russia,Eastern Europe,Dagestan,Kizilyutovskiy district,Hostage Taking (Kidnapping),Unknown,Religious Figures/Institutions,1.0,0.0,0,294187729.6257213,True
2014,5,18,Australia,Australasia & Oceania,New South Wales,Sydney,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0.0,0.0,1,666857083.374963,True
2014,5,18,Australia,Australasia & Oceania,New South Wales,Sydney,Facility/Infrastructure Attack,Incendiary,Private Citizens & Property,0.0,0.0,1,666857083.374963,True
2014,5,25,Ukraine,Eastern Europe,Luhansk,Novoaydar,Facility/Infrastructure Attack,Firearms,Government (General),1.0,1.0,1,598745673.0930868,True
2014,5,26,Afghanistan,South Asia,Helmand,Musa Qala district,Armed Assault,Firearms,Military,11.0,2.0,0,221105377.9109935,True
2014,6,1,United States,North America,Washington,Seattle,Armed Assault,Firearms,Private Citizens & Property,2.0,0.0,0,298931268.35557884,True
2014,6,23,Ukraine,Eastern Europe,Luhansk,Luhansk,Hostage Taking (Kidnapping),Melee,Private Citizens & Property,1.0,0.0,0,294187729.6257213,True
2014,6,30,Sudan,Sub-Saharan Africa,Central Darfur,Zalingei,Hijacking,Firearms,Transportation,0.0,3.0,1,422249852.9800026,True
2014,7,5,Iraq,Middle East & North Africa,Al Anbar,Ramadi,Hijacking,Firearms,Police,2.0,1.0,1,445018031.4926615,True
2014,7,5,Iraq,Middle East & North Africa,Al Anbar,Ramadi,Hijacking,Firearms,Police,1.0,1.0,1,340324915.8648728,True
2014,7,5,Iraq,Middle East & North Africa,Al Anbar,Ramadi,Hijacking,Firearms,Police,1.0,1.0,1,340324915.8648728,True
2014,7,5,Kenya,Sub-Saharan Africa,Lamu,Gamba,Hijacking,Firearms,Private Citizens & Property,3.0,0.0,1,1631277134.905883,True
2014,7,11,Ukraine,Eastern Europe,Luhansk,Aleksandrovsk,Unknown,Unknown,Military,1.0,0.0,0,377568556.70749414,True
2014,7,12,Afghanistan,South Asia,Laghman,Kandi,Armed Assault,Explosives,Police,11.0,2.0,0,221105377.9109935,True
2014,7,12,Afghanistan,South Asia,Laghman,Kalatak,Armed Assault,Explosives,Police,11.0,2.0,1,221105377.9109935,True
2014,7,13,Philippines,Southeast Asia,North Cotabato,Tulunan,Facility/Infrastructure Attack,Firearms,Business,1.0,0.0,1,596773775.4208741,True
2014,7,15,Ukraine,Eastern Europe,Donetsk,Yasynuvata,Unknown,Unknown,Private Citizens & Property,1.0,0.0,0,377568556.70749414,True
2014,7,23,Thailand,Southeast Asia,Pattani,Panare district,Hijacking,Explosives,Police,0.0,0.0,1,1110900232.9050977,True
2014,7,23,Thailand,Southeast Asia,Pattani,Tha Kham,Hijacking,Melee,Business,0.0,0.0,1,1110900232.9050977,True
2014,8,4,Colombia,South America,Arauca,Tame,Unarmed Assault,Chemical,Military,1.0,6.0,0,796358857.3894033,True
2014,8,7,Iraq,Middle East & North Africa,Nineveh,Saslaj,Facility/Infrastructure Attack,Firearms,Utilities,1.0,0.0,1,332526904.62804246,True
2014,8,8,Somalia,Sub-Saharan Africa,Bakool,Hudur,Unknown,Unknown,Military,6.0,0.0,1,348205058.4184311,True
2014,8,8,Iraq,Middle East & North Africa,Al Anbar,Hit,Hijacking,Explosives,Terrorists/Non-State Militia,1.0,5.0,0,361214348.7628499,True
2014,8,8,Egypt,Middle East & North Africa,Unknown,Unknown,Hijacking,Firearms,Business,1.0,0.0,1,627670748.4689914,True
2014,8,12,Australia,Australasia & Oceania,Victoria,Beechworth,Facility/Infrastructure Attack,Incendiary,Police,0.0,0.0,1,666857083.374963,True
2014,8,14,Afghanistan,South Asia,Helmand,Kajaki district,Hostage Taking (Kidnapping),Melee,Private Citizens & Property,5.0,0.0,0,426438140.40218735,True
2014,8,22,Ukraine,Eastern Europe,Luhansk,Luhansk,Hostage Taking (Kidnapping),Unknown,Government (Diplomatic),1.0,0.0,0,294187729.6257213,True
2014,8,25,Nigeria,Sub-Saharan Africa,Jigawa,Keffin Hausa,Unknown,Unknown,Private Citizens & Property,6.0,0.0,1,348205058.4184311,True
2014,8,30,Libya,Middle East & North Africa,Tripoli,Tripoli,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,1.0,3.0,1,422249853.14776576,True
2014,8,31,Iraq,Middle East & North Africa,Saladin,Khazraj,Unknown,Unknown,Unknown,4.0,2.0,0,343941698.3885401,True
2014,9,5,Paraguay,South America,San Pedro,Tacuati,Hostage Taking (Barricade Incident),Firearms,Private Citizens & Property,1.0,0.0,1,851663223.3066201,True
2014,9,16,Pakistan,South Asia,Balochistan,Naal,Hijacking,Firearms,Business,0.0,4.0,1,622370692.0808277,True
2014,10,3,Egypt,Middle East & North Africa,North Sinai,Gora,Hostage Taking (Kidnapping),Firearms,Religious Figures/Institutions,0.0,4.0,1,208821746.24156883,True
2014,10,13,Afghanistan,South Asia,Uruzgan,Gizab district,Unarmed Assault,Chemical,Police,2.0,0.0,0,213185596.23931023,True
2014,10,26,Afghanistan,South Asia,Badakhshan,Warduj district,Hostage Taking (Kidnapping),Unknown,Police,4.0,7.0,1,488015363.0828028,True
2014,10,27,Dominican Republic,Central America & Caribbean,Distrito Nacional,Santo Domingo,Facility/Infrastructure Attack,Incendiary,Transportation,0.0,35.0,1,2389909280.9032855,True
2014,10,29,Ukraine,Eastern Europe,Donetsk,Petrivske,Unknown,Unknown,Military,3.0,0.0,0,500660410.1881863,True
2014,11,3,Australia,Australasia & Oceania,New South Wales,Bankstown,Armed Assault,Firearms,Religious Figures/Institutions,0.0,1.0,0,1990309988.3406322,True
2014,11,9,Colombia,South America,Arauca,Tame district,Hostage Taking (Kidnapping),Unknown,Military,1.0,2.0,0,350083514.49891794,True
2014,11,9,Ukraine,Eastern Europe,Donetsk,Debaltseve,Unknown,Unknown,Police,2.0,0.0,1,402162159.2995287,True
2014,11,14,Ukraine,Eastern Europe,Donetsk,Donetsk,Unknown,Unknown,Military,1.0,0.0,1,377568556.70749414,True
2014,11,26,Azerbaijan,Central Asia,Baku,Baku,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0.0,1.0,1,2434452821.1762304,True
2014,12,2,Australia,Australasia & Oceania,New South Wales,Oberon,Facility/Infrastructure Attack,Incendiary,Business,0.0,0.0,1,666857083.374963,True
2014,12,6,Azerbaijan,Central Asia,Quba,Quba district,Unknown,Unknown,Religious Figures/Institutions,0.0,0.0,1,2505063847.3505826,True
2014,12,11,Afghanistan,South Asia,Ghazni,Qarabagh district,Hostage Taking (Kidnapping),Firearms,Military,5.0,0.0,0,426438140.40218735,True
2014,12,17,Afghanistan,South Asia,Khost,Khogi,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,2.0,2.0,0,209845381.9501181,True
2014,12,20,United States,North America,New York,New York City,Armed Assault,Firearms,Police,2.0,0.0,1,298931268.35557884,True
2014,12,30,Somalia,Sub-Saharan Africa,Bay,Baidoa,Unknown,Unknown,Military,6.0,0.0,0,348205058.4184311,True
2015,1,24,Australia,Australasia & Oceania,Queensland,Toowoomba,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0.0,0.0,1,666857083.374963,True
2015,1,28,Afghanistan,South Asia,Faryab,Andkhoy district,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,2.0,4.0,0,248499568.03493303,True
2016,6,28,Australia,Australasia & Oceania,Western Australia,Perth,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0.0,0.0,1,666857083.374963,True
2016,6,30,Cameroon,Sub-Saharan Africa,Extreme-North,Djakana,Bombing/Explosion,Explosives,Religious Figures/Institutions,5.0,2.0,1,207286291.85291797,True
2016,7,24,Australia,Australasia & Oceania,Western Australia,Perth,Armed Assault,Incendiary,Journalists & Media,0.0,0.0,1,1990309988.3406322,True
2016,8,6,Ukraine,Eastern Europe,Luhansk,Luhansk,Assassination,Explosives,Terrorists/Non-State Militia,0.0,3.0,1,246184460.06913662,True
2016,8,13,United States,North America,New York,New York City,Armed Assault,Firearms,Religious Figures/Institutions,2.0,0.0,0,298931268.35557884,True
2016,8,24,Egypt,Middle East & North Africa,North Sinai,Arish,Hijacking,Firearms,Police,1.0,0.0,1,627670748.4689914,True
2016,8,30,Thailand,Southeast Asia,Pattani,Tao Rabon,Hijacking,Firearms,Business,0.0,0.0,1,1110900232.9050977,True
2016,8,31,Mali,Sub-Saharan Africa,Mopti,Boni,Unknown,Unknown,Military,3.0,2.0,1,300948986.2537008,True
2016,9,4,Nigeria,Sub-Saharan Africa,Rivers,Akuku-Toru district,Hijacking,Firearms,Police,4.0,0.0,1,2018651622.2155297,True
2016,9,6,India,South Asia,Jharkhand,Murhu,Unarmed Assault,Melee,Private Citizens & Property,1.0,0.0,0,402410873.50666994,True
2016,9,10,Australia,Australasia & Oceania,New South Wales,Minto,Armed Assault,Melee,Private Citizens & Property,0.0,1.0,0,1990309988.3406322,True
2016,9,15,Turkey,Middle East & North Africa,Agri,Dogubeyazit district,Armed Assault,Explosives,Terrorists/Non-State Militia,10.0,4.0,0,215313587.07261476,True
2016,9,15,India,South Asia,Jharkhand,Katia,Unarmed Assault,Melee,Government (General),1.0,0.0,0,402410873.50666994,True
2016,9,23,Australia,Australasia & Oceania,New South Wales,Hobbys Yards,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions,0.0,0.0,1,666857083.374963,True
2016,9,24,Somalia,Sub-Saharan Africa,Mudug,Bacaadweyn,Hijacking,Firearms,Military,1.0,1.0,1,593087451.6762626,True
2016,9,27,India,South Asia,Uttar Pradesh,Babupur Saraiya,Unarmed Assault,Melee,Religious Figures/Institutions,2.0,0.0,0,213185596.23931023,True
2016,10,6,Afghanistan,South Asia,Badghis,Marchak,Hostage Taking (Kidnapping),Unknown,Police,2.0,3.0,0,212672307.71419424,True
2016,10,11,Egypt,Middle East & North Africa,North Sinai,Arish,Hostage Taking (Kidnapping),Unknown,Private Citizens & Property,0.0,4.0,0,208821746.24156883,True
2016,10,14,Egypt,Middle East & North Africa,North Sinai,Zuqdan,Unknown,Unknown,Military,4.0,1.0,0,204215383.8021466,True
2016,10,16,Somalia,Sub-Saharan Africa,Bakool,Buur Dhuxunle,Hijacking,Unknown,Private Citizens & Property,2.0,3.0,1,741807906.6534122,True
2016,10,20,Philippines,Southeast Asia,Tawi-Tawi,Bongao,Hijacking,Firearms,Maritime,0.0,0.0,0,1110900232.9050977,True
2017,9,23,Ukraine,Eastern Europe,Donetsk,Donetsk,Assassination,Explosives,Private Citizens & Property,0.0,8.0,1,376342009.3107586,True
2017,9,27,Philippines,Southeast Asia,South Cotabato,Polomolok,Assassination,Firearms,Government (General),1.0,5.0,1,284588292.6791961,True
2017,10,16,Egypt,Middle East & North Africa,North Sinai,Arish,Hostage Taking (Kidnapping),Explosives,Police,3.0,8.0,1,1116415637.2373598,True
2017,10,30,Kenya,Sub-Saharan Africa,Mandera,Arabia,Hijacking,Firearms,Private Citizens & Property,0.0,2.0,1,291736262.2752744,True
2017,11,6,South Sudan,Sub-Saharan Africa,Yei River,Bamure,Unknown,Unknown,Military,5.0,3.0,0,458588930.98919123,True
2017,12,19,Democratic Republic of the Congo,Sub-Saharan Africa,North Kivu,Lubero,Unknown,Unknown,Utilities,5.0,2.0,1,327563522.34942234,True
2017,12,28,Philippines,Southeast Asia,Maguindanao,Shariff Aguak,Hostage Taking (Kidnapping),Firearms,Private Citizens & Property,2.0,0.0,0,216158464.83002934,True
